Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Brevin Knight,2002,PG,26,MEM,53,11,21.7,2.7,6.3,0.422,0,0.2,0.25,2.6,6.2,0.426,0.425,1.6,2.2,0.757,0.2,1.8,2.1,5.7,1.5,0.1,2.1,2.5,7
Travis Knight,2002,C,27,NYK,49,0,8.8,0.8,2.3,0.363,0,0,,0.8,2.3,0.363,0.363,0.3,0.4,0.762,1,1.1,2.1,0.2,0.2,0.2,0.6,1.9,2
Toni Kukoč*,2002,SF,33,ATL,59,9,25.3,3.6,8.5,0.419,0.9,2.9,0.31,2.7,5.6,0.474,0.471,1.8,2.6,0.712,0.7,3,3.7,3.6,0.8,0.3,1.9,1.5,9.9
Christian Laettner,2002,PF,32,WAS,57,48,25.3,2.9,6.4,0.464,0,0.2,0.2,2.9,6.2,0.472,0.467,1.2,1.3,0.868,1.3,4,5.3,2.6,1.1,0.4,1.5,2.3,7.1
Raef LaFrentz,2002,C,25,TOT,78,76,31.5,5.4,11.8,0.458,1.3,3.4,0.388,4.1,8.4,0.486,0.514,1.3,1.9,0.695,2.3,5.2,7.4,1.1,0.7,2.7,1.2,3.6,13.5
Raef LaFrentz,2002,C,25,DEN,51,51,32.7,6,12.9,0.466,1.5,3.4,0.434,4.5,9.5,0.477,0.523,1.4,2.1,0.667,2.3,5.1,7.4,1.2,0.6,3,1.2,3.4,14.9
Raef LaFrentz,2002,C,25,DAL,27,25,29.1,4.2,9.7,0.437,1.1,3.5,0.305,3.1,6.1,0.512,0.492,1.3,1.7,0.761,2.2,5.2,7.4,1.1,0.9,2.2,1.3,4,10.8
Trajan Langdon,2002,SG,25,CLE,44,0,10.8,1.6,4,0.398,0.6,1.7,0.365,1,2.3,0.422,0.474,1,1,0.913,0.3,1,1.3,1.4,0.3,0.1,0.9,1.1,4.8
Dan Langhi,2002,SF,24,HOU,34,8,12.8,1.4,3.7,0.392,0,0.1,0.25,1.4,3.6,0.397,0.396,0.2,0.3,0.727,0.6,1.3,2,0.4,0.2,0.1,0.3,0.7,3.1
Rusty LaRue,2002,PG,28,UTA,33,0,16.4,2.2,5.6,0.395,0.5,1.5,0.34,1.7,4.1,0.415,0.441,0.9,1.1,0.857,0.3,1.2,1.5,2.2,0.5,0.2,1.3,1.8,5.8
Voshon Lenard,2002,SG,28,DEN,71,19,23.5,4.4,10.8,0.41,1.3,3.4,0.371,3.2,7.5,0.427,0.467,1.3,1.7,0.783,0.5,2,2.6,1.8,0.8,0.4,1.3,1.5,11.5
Quincy Lewis,2002,SG,24,UTA,36,19,13.6,1.8,4,0.448,0.1,0.5,0.167,1.7,3.5,0.488,0.458,0.4,0.6,0.65,0.3,0.9,1.2,1,0.6,0.3,0.9,2.5,4
Rashard Lewis,2002,SF,22,SEA,71,70,36.4,6.4,13.7,0.468,1.7,4.5,0.389,4.7,9.2,0.506,0.531,2.3,2.8,0.81,2,5.1,7,1.7,1.5,0.6,1.4,2.5,16.8
Randy Livingston,2002,PG,26,SEA,13,0,13.5,1.2,4.2,0.278,0.1,0.6,0.125,1.1,3.5,0.304,0.287,0.8,0.8,0.909,0.7,1.2,1.9,2,0.7,0.2,0.2,0.8,3.2
Art Long,2002,PF,29,SEA,63,27,15.7,1.9,3.9,0.492,0,0,,1.9,3.9,0.492,0.492,0.7,1.3,0.529,1.7,2.3,4,0.7,0.3,0.4,1,2.9,4.5
Grant Long,2002,PF,35,MEM,66,56,28.3,2.5,5.8,0.426,0,0.3,0.176,2.4,5.6,0.438,0.43,1.3,1.9,0.699,0.5,3,3.5,2.1,1,0.2,1.6,1.9,6.3
Felipe López,2002,SG,27,MIN,67,0,8.7,0.9,2.3,0.378,0.2,0.5,0.424,0.7,1.8,0.366,0.423,0.6,0.8,0.673,0.4,0.8,1.2,0.6,0.3,0,0.5,1.1,2.5
Tyronn Lue,2002,PG,24,WAS,71,0,20.5,3.1,7.3,0.427,0.9,2,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0,1.4,1.7,7.8
George Lynch,2002,SF,31,CHH,45,18,19.8,1.6,4.4,0.369,0,0.1,0.167,1.6,4.3,0.375,0.371,0.6,0.9,0.625,1.6,2.6,4.1,1.2,0.9,0.3,0.9,1.7,3.8
Todd MacCulloch,2002,C,26,NJN,62,61,24.2,4,7.5,0.531,0,0,,4,7.5,0.531,0.531,1.8,2.6,0.671,2.5,3.6,6.1,1.3,0.4,1.4,1.1,2.9,9.7
Sam Mack,2002,SF,31,MIA,12,1,13.3,1.2,4.1,0.286,0.6,2.3,0.25,0.6,1.8,0.333,0.357,0.4,0.6,0.714,0.2,1,1.2,0.3,0.4,0.1,0.6,1.4,3.3
Mark Madsen,2002,PF,26,LAL,59,5,11,1.1,2.5,0.452,0,0,0,1.1,2.4,0.458,0.452,0.6,0.9,0.648,1.5,1.2,2.7,0.7,0.3,0.2,0.4,1.8,2.8
Corey Maggette,2002,SG,22,LAC,63,52,25.6,3.7,8.4,0.443,0.7,2.2,0.331,3,6.2,0.483,0.487,3.2,4,0.801,0.9,2.8,3.7,1.8,0.7,0.3,1.8,2.5,11.4
Jamaal Magloire,2002,C,23,CHH,82,8,18.9,2.8,5,0.551,0,0,0,2.8,5,0.552,0.551,3,4.1,0.73,1.9,3.8,5.6,0.4,0.3,1,1.4,2.5,8.5
Dan Majerle,2002,SG,36,PHO,65,1,18.2,1.5,4.4,0.343,1.2,3.6,0.336,0.3,0.8,0.37,0.479,0.4,0.6,0.59,0.4,2.3,2.7,1.4,0.7,0.2,0.5,1.6,4.6
Karl Malone*,2002,PF,38,UTA,80,80,38,7.9,17.5,0.454,0.1,0.3,0.36,7.8,17.2,0.456,0.457,6.4,8,0.797,1.8,6.8,8.6,4.3,1.9,0.7,3.3,2.9,22.4
Danny Manning,2002,PF,35,DAL,41,10,13.5,1.7,3.6,0.477,0,0.2,0.143,1.7,3.5,0.493,0.48,0.5,0.8,0.667,0.6,2,2.6,0.7,0.5,0.5,0.6,2,4
Stephon Marbury,2002,PG,24,PHO,82,80,38.9,7.6,17.2,0.442,0.9,3,0.286,6.8,14.2,0.476,0.467,4.3,5.5,0.781,0.9,2.3,3.2,8.1,0.9,0.2,3.5,2.3,20.4
Shawn Marion,2002,SF,23,PHO,81,81,38.4,8.1,17.2,0.469,0.6,1.5,0.393,7.5,15.7,0.476,0.486,2.4,2.8,0.845,2.6,7.3,9.9,2,1.8,1.1,1.8,2.6,19.1
Sean Marks,2002,C,26,MIA,21,6,15.2,1.8,4.2,0.432,0,0,,1.8,4.2,0.432,0.432,1,1.6,0.588,0.9,2.7,3.6,0.4,0.2,0.5,0.9,1.9,4.6
Donny Marshall,2002,SF,29,NJN,20,0,5.9,0.4,1.5,0.276,0.1,0.2,0.5,0.3,1.3,0.24,0.31,0.6,0.9,0.667,0.4,0.7,1.1,0.3,0.2,0,0.1,0.7,1.5
Donyell Marshall,2002,SF,28,UTA,58,42,30.2,5.9,11.4,0.519,0.2,0.7,0.31,5.7,10.7,0.533,0.529,2.8,3.9,0.708,2.7,4.9,7.6,1.7,0.9,1.2,2.1,2.6,14.8
Darrick Martin,2002,PG,30,DAL,3,0,7.3,0,3.3,0,0,0.7,0,0,2.7,0,0,0.3,0.7,0.5,0,0.3,0.3,1,0.7,0,0.3,1.3,0.3
Kenyon Martin,2002,PF,24,NJN,73,73,34.3,6.1,13.2,0.463,0.2,0.9,0.224,5.9,12.3,0.48,0.47,2.5,3.7,0.678,1.5,3.8,5.3,2.6,1.2,1.7,2.4,3.6,14.9
Jamal Mashburn,2002,SF,29,CHH,40,40,40,7.6,18.6,0.407,1,2.8,0.366,6.6,15.8,0.415,0.435,5.3,6,0.876,0.8,5.3,6.1,4.3,1.1,0.2,2.8,2,21.5
Anthony Mason,2002,PF,35,MIL,82,82,38.3,3.9,7.6,0.505,0,0,1,3.8,7.6,0.504,0.506,1.9,2.7,0.697,1.5,6.4,7.9,4.2,0.7,0.3,1.6,2.3,9.6
Desmond Mason,2002,SF,24,SEA,75,20,32.3,4.8,10.3,0.464,0.2,0.8,0.271,4.5,9.5,0.48,0.475,2.7,3.2,0.848,1.2,3.5,4.7,1.4,0.9,0.4,1.4,2.3,12.4
Tony Massenburg,2002,PF,34,MEM,73,31,17.1,2.2,4.8,0.456,0,0,1,2.2,4.8,0.454,0.457,1.2,1.6,0.718,1.4,3.1,4.4,0.4,0.4,0.4,0.9,2.4,5.5
Walter McCarty,2002,PF,27,BOS,56,0,12.8,1.4,3.2,0.444,0.7,1.8,0.394,0.7,1.4,0.506,0.553,0.2,0.3,0.684,0.6,1.7,2.3,0.7,0.3,0.1,0.4,1.5,3.8
Amal McCaskill,2002,C,28,SAS,27,0,5.7,0.7,1.8,0.408,0,0,,0.7,1.8,0.408,0.408,0.4,1,0.462,0.6,0.7,1.3,0.1,0.2,0.4,0.5,0.9,1.9
George McCloud,2002,SF,34,DEN,69,26,26.5,3,8.3,0.358,0.9,3.2,0.27,2.1,5.1,0.412,0.41,1.9,2.4,0.81,1,2.7,3.6,3,0.8,0.3,2.1,2.5,8.8
Jelani McCoy,2002,C,24,LAL,21,0,5,0.6,1,0.571,0,0,,0.6,1,0.571,0.571,0.1,0.4,0.25,0.4,0.8,1.2,0.3,0,0.2,0.4,0.7,1.2
Antonio McDyess,2002,PF,27,DEN,10,10,23.6,4.3,7.5,0.573,0,0,,4.3,7.5,0.573,0.573,2.7,3.3,0.818,1.8,3.7,5.5,1.8,1,0.8,2,2,11.3
Tracy McGrady*,2002,SG,22,ORL,76,76,38.3,9.4,20.9,0.451,1.4,3.7,0.364,8.1,17.1,0.47,0.483,5.5,7.3,0.748,2,5.9,7.9,5.3,1.6,1,2.5,1.8,25.6
Jeff McInnis,2002,PG,27,LAC,81,80,37.4,5.7,13.8,0.413,0.9,2.9,0.321,4.8,11,0.437,0.446,2.3,2.7,0.836,0.6,2.1,2.6,6.2,0.8,0.1,1.8,2.5,14.6
Derrick McKey,2002,SF,35,PHI,41,1,19.1,1.3,3,0.426,0.1,0.3,0.417,1.1,2.7,0.427,0.447,0.2,0.3,0.714,1.2,1.9,3.1,1.1,1,0.1,0.5,2.2,2.9
Aaron McKie,2002,SG,29,PHI,48,16,30.6,4.6,10.2,0.449,1.1,2.7,0.398,3.5,7.5,0.467,0.501,2,2.5,0.787,0.5,3.5,4,3.7,1.2,0.3,1.9,1.5,12.2
Stanislav Medvedenko,2002,C,22,LAL,71,6,10.3,2,4.3,0.477,0,0.1,0,2,4.2,0.483,0.477,0.6,0.9,0.661,1.2,1,2.2,0.6,0.4,0.2,0.6,1.7,4.7
Ron Mercer,2002,SG,25,TOT,53,41,32.4,5.9,14.8,0.397,0.3,1.2,0.29,5.5,13.6,0.406,0.408,1.8,2.2,0.798,0.9,2.4,3.4,2.4,0.6,0.2,1.7,2,13.9
Ron Mercer,2002,SG,25,CHI,40,40,37.6,7.2,17.9,0.399,0.4,1.4,0.298,6.7,16.5,0.408,0.411,2.1,2.7,0.778,1.1,2.8,3.9,3,0.8,0.3,2,2.2,16.8
Ron Mercer,2002,SG,25,IND,13,1,16.4,1.9,5.2,0.373,0.1,0.4,0.2,1.8,4.8,0.387,0.381,0.8,0.8,1,0.5,1.3,1.8,0.8,0.2,0.2,0.7,1.7,4.8
Chris Mihm,2002,C,22,CLE,74,60,22.4,3,7.1,0.42,0,0.1,0.429,2.9,7,0.42,0.423,1.7,2.4,0.693,1.8,3.5,5.3,0.3,0.2,1.2,1.3,3.5,7.7
Darius Miles,2002,SF,20,LAC,82,6,27.2,3.8,7.8,0.481,0,0.2,0.158,3.7,7.6,0.491,0.484,1.9,3.1,0.62,1.3,4.2,5.5,2.2,0.9,1.3,2,2.2,9.5
Andre Miller,2002,PG,25,CLE,81,81,37.3,5.9,12.9,0.454,0.3,1.1,0.253,5.6,11.8,0.472,0.464,4.5,5.5,0.817,1.3,3.3,4.7,10.9,1.6,0.4,3,2.8,16.5
Brad Miller,2002,C,25,TOT,76,75,29.8,4.8,9.6,0.499,0,0.1,0.429,4.8,9.6,0.5,0.501,3.9,5,0.775,3.3,4.9,8.2,2,1,0.5,1.5,3.2,13.6
Brad Miller,2002,C,25,CHI,48,47,29,4.3,9.4,0.46,0,0.1,0.5,4.3,9.3,0.46,0.462,4,5.3,0.751,3.7,4.7,8.4,2.1,1.1,0.6,1.5,3.3,12.7
Brad Miller,2002,C,25,IND,28,28,31.1,5.6,10,0.562,0,0.1,0.333,5.6,9.9,0.565,0.564,3.8,4.6,0.823,2.7,5.1,7.9,1.8,0.9,0.4,1.5,3.1,15.1
Mike Miller,2002,SF,21,ORL,63,53,33.7,5.6,12.7,0.438,1.8,4.8,0.383,3.7,7.9,0.471,0.51,2.2,2.9,0.762,0.8,3.6,4.3,3.1,0.7,0.4,1.7,2.3,15.2
Reggie Miller*,2002,SG,36,IND,79,79,36.6,5.2,11.6,0.453,2.3,5.6,0.406,3,5.9,0.498,0.552,3.7,4.1,0.911,0.3,2.5,2.8,3.2,1.1,0.1,1.5,1.8,16.5
Chris Mills,2002,SF,32,GSW,66,0,18.7,2.7,6.5,0.417,0.7,1.9,0.378,2,4.5,0.433,0.473,1.3,1.6,0.794,0.8,2.1,2.9,1.1,0.5,0.2,0.8,1.8,7.4
Sam Mitchell,2002,SF,38,MIN,74,10,9.8,1.3,3.1,0.432,0.1,0.5,0.286,1.2,2.6,0.458,0.454,0.5,0.7,0.776,0.2,0.9,1.1,0.6,0.2,0.1,0.4,1.1,3.3
Cuttino Mobley,2002,SG,26,HOU,74,74,42.1,8,18.4,0.438,2,5.1,0.395,6,13.3,0.455,0.493,3.6,4.2,0.85,0.9,3.2,4.1,2.5,1.5,0.5,2.4,2.6,21.7
Nazr Mohammed,2002,C,24,ATL,82,73,26.4,4,8.7,0.461,0,0,0,4,8.7,0.462,0.461,1.7,2.7,0.617,3,5,7.9,0.4,0.8,0.7,1.4,3.1,9.7
Jérôme Moïso,2002,C,23,CHH,15,0,5.1,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0,0,,0.3,1.4,1.7,0.3,0.2,0.1,0.5,0.8,1.1
Eric Montross,2002,C,30,TOR,49,24,13.4,1.1,2.7,0.402,0,0,0,1.1,2.7,0.405,0.402,0.2,0.6,0.323,0.7,2.1,2.9,0.3,0.2,0.5,0.5,1.9,2.4
Mikki Moore,2002,C,26,DET,30,0,7.2,1,2,0.475,0,0.1,0.5,0.9,2,0.475,0.484,0.7,0.9,0.769,0.7,1,1.8,0.4,0.2,0.3,0.5,1.2,2.6
Terence Morris,2002,SF,23,HOU,68,12,16.3,1.6,4.3,0.384,0.2,1.1,0.192,1.4,3.1,0.455,0.41,0.3,0.4,0.643,1.1,2,3.1,0.9,0.3,0.4,0.7,1.1,3.8
Hanno Möttölä,2002,C,25,ATL,82,14,16.7,2.1,4.7,0.44,0,0.2,0.077,2,4.5,0.453,0.441,0.7,0.9,0.75,1,2.3,3.3,0.6,0.2,0.2,0.9,2.1,4.8
Alonzo Mourning*,2002,C,31,MIA,75,74,32.7,6,11.5,0.516,0,0,0.333,5.9,11.5,0.517,0.517,3.8,5.7,0.657,2.4,6,8.4,1.2,0.4,2.5,2.4,3.4,15.7
Troy Murphy,2002,PF,21,GSW,82,4,17.7,2.2,5.2,0.421,0,0.1,0.333,2.1,5,0.423,0.424,1.5,1.9,0.776,1.2,2.7,3.9,0.9,0.4,0.3,1,2.6,5.9
Lamond Murray,2002,SF,28,CLE,71,68,32.6,6.1,13.9,0.436,1.4,3.4,0.424,4.6,10.5,0.44,0.487,3,3.7,0.817,1.1,4.1,5.2,2.2,1,0.6,2,2.1,16.6
Tracy Murray,2002,SF,30,TOR,40,3,11.8,2.1,5.2,0.411,1,2.6,0.385,1.1,2.6,0.437,0.507,0.4,0.5,0.81,0.5,0.9,1.3,0.5,0.3,0.2,0.6,1,5.7
Dikembe Mutombo*,2002,C,35,PHI,80,80,36.3,4,8,0.501,0,0,,4,8,0.501,0.501,3.5,4.6,0.764,3.2,7.6,10.8,1,0.4,2.4,2,3,11.5
Mamadou N'Diaye,2002,C,26,TOR,5,0,9.2,1.2,2,0.6,0,0,,1.2,2,0.6,0.6,1.6,2,0.8,1.2,1,2.2,0,0,0.4,0.2,1.2,4
Lee Nailon,2002,SF,26,CHH,79,41,24.2,4.7,9.7,0.483,0,0,0.5,4.7,9.6,0.483,0.484,1.4,1.9,0.747,1.3,2.4,3.7,1.2,0.7,0.2,1.2,2.2,10.8
Eduardo Nájera,2002,PF,25,DAL,62,11,21.9,2.4,4.8,0.5,0,0,0,2.4,4.8,0.503,0.5,1.6,2.4,0.676,2.4,3.1,5.5,0.6,0.9,0.5,0.6,2.5,6.5
Steve Nash*,2002,PG,27,DAL,82,82,34.6,6.4,13.3,0.483,1.9,4.2,0.455,4.5,9.1,0.495,0.554,3.2,3.6,0.887,0.6,2.5,3.1,7.7,0.6,0,2.8,2,17.9
Tyrone Nesby,2002,SF,26,WAS,70,9,21.4,2.6,6,0.435,0.2,0.7,0.277,2.4,5.3,0.455,0.45,0.9,1.3,0.688,1.5,3,4.5,1.3,0.9,0.3,0.7,2.3,6.3
Rasho Nesterović,2002,C,25,MIN,82,82,27,4,8,0.493,0,0,0,4,8,0.494,0.493,0.5,0.9,0.549,2.4,4.1,6.5,0.9,0.5,1.3,1.1,3.2,8.4
Ira Newble,2002,SF,27,ATL,42,35,30.3,3.1,6.3,0.498,0,0.2,0.143,3.1,6.1,0.508,0.5,1.8,2.1,0.852,1.9,3.4,5.3,1.1,0.9,0.5,1.2,2.8,8
Johnny Newman,2002,SF,38,DAL,47,17,15.4,1.4,3.1,0.453,0.5,1.2,0.386,1,1.9,0.495,0.527,0.9,1.2,0.724,0.2,0.9,1,0.3,0.6,0.1,0.4,1.9,4.2
Moochie Norris,2002,PG,28,HOU,82,26,27.4,3.1,7.7,0.398,0.4,1.6,0.269,2.6,6.1,0.433,0.426,1.5,2.1,0.751,0.9,2.1,3,4.9,1,0,1.9,1.6,8.1
Dirk Nowitzki,2002,C,23,DAL,76,76,38,7.9,16.6,0.477,1.8,4.6,0.397,6.1,11.9,0.508,0.532,5.8,6.8,0.853,1.6,8.4,9.9,2.4,1.1,1,1.9,2.9,23.4
Jermaine O'Neal,2002,PF,23,IND,72,72,37.6,7.5,15.7,0.479,0,0.2,0.071,7.5,15.5,0.484,0.48,3.9,5.7,0.688,2.6,7.9,10.5,1.6,0.6,2.3,2.4,3.7,19
Shaquille O'Neal*,2002,C,29,LAL,67,66,36.1,10.6,18.3,0.579,0,0,0,10.6,18.3,0.58,0.579,5.9,10.7,0.555,3.5,7.2,10.7,3,0.6,2,2.6,3,27.2
Charles Oakley,2002,PF,38,CHI,57,36,24.3,1.7,4.6,0.369,0,0.1,0.167,1.7,4.5,0.374,0.371,0.4,0.5,0.75,1.3,4.8,6,2,0.9,0.2,1.5,3.1,3.8
Lamar Odom,2002,SF,22,LAC,29,25,34.4,5.2,12.4,0.419,0.6,2.9,0.19,4.7,9.5,0.489,0.442,2.1,3.2,0.656,1.1,5,6.1,5.9,0.8,1.2,3.3,3.1,13.1
Hakeem Olajuwon*,2002,C,39,TOR,61,37,22.6,3.2,6.9,0.464,0,0,0,3.2,6.8,0.466,0.464,0.8,1.4,0.56,1.6,4.4,6,1.1,1.2,1.5,1.6,2.4,7.1
Dean Oliver,2002,PG,23,GSW,20,0,7,0.9,2.3,0.37,0.1,0.7,0.154,0.8,1.7,0.455,0.391,0.3,0.5,0.667,0,0.4,0.4,1.1,0.2,0,0.6,0.8,2.1
Kevin Ollie,2002,PG,29,TOT,81,17,21.3,1.7,4.4,0.388,0,0,0.5,1.7,4.3,0.387,0.39,2.3,2.8,0.824,0.3,2,2.3,3.6,0.8,0,1.3,1.2,5.7
Kevin Ollie,2002,PG,29,CHI,52,17,22,1.9,4.9,0.383,0,0,0.5,1.8,4.8,0.382,0.385,2.1,2.5,0.838,0.3,2.1,2.5,3.7,0.7,0,1.5,1.2,5.8
Kevin Ollie,2002,PG,29,IND,29,0,19.9,1.4,3.4,0.4,0,0,,1.4,3.4,0.4,0.4,2.7,3.3,0.804,0.2,1.7,1.9,3.4,0.9,0,0.9,1.1,5.4
Michael Olowokandi,2002,C,26,LAC,80,79,32.1,4.8,11.1,0.433,0,0,,4.8,11.1,0.433,0.433,1.5,2.4,0.622,2.1,6.8,8.9,1.1,0.7,1.8,2.2,2.7,11.1
Greg Ostertag,2002,C,28,UTA,74,14,15,1.2,2.7,0.453,0,0,,1.2,2.7,0.453,0.453,0.9,1.8,0.485,1.7,2.5,4.2,0.7,0.2,1.5,0.7,2.1,3.3
Bo Outlaw,2002,PF,30,TOT,83,36,23.2,2,3.6,0.555,0,0,0.5,2,3.6,0.556,0.557,0.5,1.2,0.422,1.8,2.6,4.4,1.5,0.8,1.1,1.2,2.5,4.5
Bo Outlaw,2002,PF,30,ORL,10,0,16,1.3,2.1,0.619,0,0,,1.3,2.1,0.619,0.619,0.8,1.8,0.444,1.5,1.4,2.9,0.5,0.9,0.9,1.1,2.3,3.4
Bo Outlaw,2002,PF,30,PHO,73,36,24.2,2.1,3.8,0.55,0,0,0.5,2.1,3.8,0.551,0.552,0.5,1.2,0.417,1.8,2.8,4.6,1.7,0.8,1.1,1.2,2.5,4.7
Doug Overton,2002,PG,32,LAC,18,0,7.2,0.8,2.4,0.318,0.4,1.5,0.259,0.4,0.9,0.412,0.398,0.2,0.4,0.571,0.1,0.6,0.7,0.7,0.2,0.1,0.7,0.6,2.2
Olumide Oyedeji,2002,C,20,SEA,36,1,6.1,0.6,1.1,0.537,0,0,,0.6,1.1,0.537,0.537,0.3,0.5,0.611,0.8,1.4,2.2,0.1,0.1,0.1,0.4,1,1.5
Robert Pack,2002,PG,32,MIN,16,0,15.8,1.6,4.3,0.368,0.1,0.3,0.25,1.5,4,0.375,0.375,0.7,0.9,0.733,0.4,1,1.4,3.1,0.8,0,1.3,2,3.9
Scott Padgett,2002,PF,25,UTA,75,1,17.3,2.5,5.3,0.476,0.7,1.5,0.434,1.9,3.8,0.493,0.538,1,1.4,0.735,1.5,2.3,3.8,1.1,0.6,0.2,0.9,1.9,6.7
Milt Palacio,2002,PG-SG,23,TOT,69,1,11.4,1.2,3.1,0.383,0.2,0.6,0.317,1,2.5,0.399,0.414,0.8,1.1,0.73,0.2,0.9,1.1,1.2,0.4,0.1,0.6,0.9,3.3
Milt Palacio,2002,PG,23,BOS,41,0,12.6,1.3,3.3,0.385,0.3,0.8,0.353,1,2.5,0.396,0.43,0.9,1.2,0.706,0.2,1,1.2,1.3,0.5,0.1,0.6,0.9,3.7
Milt Palacio,2002,SG,23,PHO,28,1,9.7,1.1,2.8,0.38,0,0.3,0.143,1,2.6,0.403,0.386,0.6,0.8,0.783,0.1,0.7,0.8,1,0.3,0,0.6,0.8,2.8
Tony Parker,2002,PG,19,SAS,77,72,29.4,3.5,8.3,0.419,0.8,2.5,0.323,2.7,5.8,0.46,0.467,1.4,2.1,0.675,0.4,2.1,2.6,4.3,1.2,0.1,2,2.2,9.2
Cherokee Parks,2002,C,29,SAS,42,1,5.6,0.7,2,0.361,0,0,,0.7,2,0.361,0.361,0.1,0.2,0.375,0.6,0.8,1.4,0.2,0.2,0.2,0.3,0.8,1.5
Ruben Patterson,2002,SF,26,POR,75,13,23.5,4.3,8.3,0.515,0.1,0.5,0.25,4.1,7.8,0.532,0.523,2.6,3.7,0.701,2.1,1.9,4,1.4,1.1,0.5,1.5,1.9,11.2
Gary Payton*,2002,PG,33,SEA,82,82,40.3,9,19.2,0.467,0.9,2.9,0.314,8.1,16.4,0.494,0.49,3.3,4.1,0.797,1,3.9,4.8,9,1.6,0.3,2.5,2.2,22.1
Anthony Peeler,2002,SG,32,MIN,82,0,25.1,3.5,8.3,0.421,1.4,3.5,0.392,2.2,4.9,0.441,0.502,0.6,0.7,0.862,0.5,2.1,2.5,2.2,0.7,0.1,0.9,1.7,9
Mike Penberthy,2002,PG,27,LAL,3,0,4,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,1,1.3,0.75,0,0.7,0.7,0.7,0.7,0,0,0,1.7
Elliot Perry,2002,PG,32,MEM,2,0,24,2.5,5,0.5,0,0,,2.5,5,0.5,0.5,0.5,1,0.5,0,2,2,3.5,1.5,0,3.5,3,5.5
Wesley Person,2002,SG,30,CLE,78,78,35.8,6,12.1,0.495,1.8,4.1,0.444,4.2,8,0.521,0.57,1.3,1.6,0.798,0.6,3.1,3.8,2.2,1,0.5,0.9,1.2,15.1
Morris Peterson,2002,SF,24,TOR,63,56,31.6,5.3,12.2,0.438,1.3,3.7,0.364,4,8.5,0.469,0.492,2,2.7,0.751,1.4,2.1,3.5,2.4,1.2,0.2,1.4,2.8,14
Eric Piatkowski,2002,SG,31,LAC,71,64,24.2,2.9,6.6,0.439,1.6,3.4,0.466,1.4,3.3,0.412,0.557,1.4,1.6,0.894,0.6,2,2.6,1.6,0.6,0.2,0.9,1.5,8.8
Paul Pierce*,2002,SG,24,BOS,82,82,40.3,8.6,19.5,0.442,2.6,6.3,0.404,6.1,13.1,0.461,0.508,6.3,7.8,0.809,1,5.9,6.9,3.2,1.9,1,2.9,2.9,26.1
Scottie Pippen*,2002,SF,36,POR,62,60,32.2,4,9.7,0.411,0.9,2.9,0.305,3.1,6.8,0.455,0.456,1.8,2.4,0.774,1.2,3.9,5.2,5.9,1.6,0.6,2.8,2.6,10.6
Scot Pollard,2002,C,26,SAC,80,29,23.5,2.5,4.5,0.55,0,0,,2.5,4.5,0.55,0.55,1.4,2.1,0.693,2.4,4.7,7.1,0.7,0.9,1,0.9,2.5,6.4
Mark Pope,2002,PF,29,MIL,45,12,9.5,0.8,2,0.396,0.1,0.6,0.16,0.7,1.5,0.485,0.418,0.2,0.5,0.524,0.4,1.2,1.6,0.4,0.2,0.2,0.3,1,1.9
Terry Porter,2002,PG,38,SAS,72,0,18,1.9,4.5,0.424,0.8,2,0.415,1.1,2.5,0.43,0.516,0.9,1.2,0.819,0.2,2.1,2.3,2.8,0.6,0.2,1.2,1.2,5.5
James Posey,2002,SF,25,DEN,73,63,30.7,3.8,10.1,0.376,0.9,3.2,0.283,2.9,6.8,0.421,0.422,2.2,2.8,0.793,1.5,4.4,5.9,2.5,1.6,0.5,1.7,3.1,10.7
Lavor Postell,2002,SG,23,NYK,23,0,7.8,1.2,3.7,0.333,0.3,1.1,0.231,1,2.5,0.379,0.369,1.3,1.8,0.756,0.1,0.6,0.7,0.2,0.3,0,0.5,0.3,4
Vitaly Potapenko,2002,C,26,BOS,79,9,17,1.7,3.8,0.455,0,0,,1.7,3.8,0.455,0.455,1.1,1.5,0.742,2.1,2.3,4.4,0.4,0.5,0.2,0.8,2.2,4.6
Brent Price,2002,PG,33,SAC,20,0,4.5,0.5,1.4,0.333,0.2,0.8,0.267,0.3,0.6,0.417,0.407,0.5,0.7,0.692,0.2,0.2,0.4,0.5,0.2,0.1,0.5,0.7,1.6
Joel Przybilla,2002,C,22,MIL,71,62,15.9,1.1,2,0.535,0,0,0,1.1,2,0.539,0.535,0.5,1.3,0.422,1.1,2.9,4,0.3,0.3,1.7,0.6,2.8,2.7
Vladimir Radmanović,2002,PF,21,SEA,61,16,20.2,2.4,5.8,0.412,1.1,2.6,0.42,1.3,3.2,0.406,0.506,0.8,1.2,0.681,0.7,3,3.8,1.3,0.9,0.4,1.2,2,6.7
